/home/haoran/.local/lib/python3.8/site-packages/torch/optim/lr_scheduler.py:138: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
  warnings.warn("Detected call of `lr_scheduler.step()` before `optimizer.step()`. "
[1: 34/379] train loss: 0.498861 accuracy: 0.937500
[1: 35/379] train loss: 0.438433 accuracy: 0.875000
[1: 36/379] train loss: 0.307307 accuracy: 0.843750
[1: 37/379] train loss: 0.407591 accuracy: 0.843750
[1: 38/379] train loss: 0.487359 accuracy: 0.843750
[1: 39/379] train loss: 0.284268 accuracy: 0.906250
[1: 40/379] train loss: 0.235305 accuracy: 0.906250
[1: 40/379] [94mtest[39m loss: 0.331044 accuracy: 0.875000
[1: 41/379] train loss: 0.396163 accuracy: 0.937500
[1: 42/379] train loss: 0.338580 accuracy: 0.906250
[1: 43/379] train loss: 0.155173 accuracy: 1.000000
[1: 44/379] train loss: 0.476398 accuracy: 0.875000
[1: 45/379] train loss: 0.391557 accuracy: 0.906250
[1: 46/379] train loss: 0.257089 accuracy: 0.906250
[1: 47/379] train loss: 0.213874 accuracy: 0.968750
[1: 48/379] train loss: 0.215090 accuracy: 0.968750
[1: 49/379] train loss: 0.285447 accuracy: 0.937500
[1: 50/379] train loss: 0.358387 accuracy: 0.875000
[1: 50/379] [94mtest[39m loss: 0.492531 accuracy: 0.875000
[1: 51/379] train loss: 0.162225 accuracy: 0.937500
[1: 52/379] train loss: 0.188613 accuracy: 0.968750
[1: 53/379] train loss: 0.291544 accuracy: 0.906250
[1: 54/379] train loss: 0.456132 accuracy: 0.843750
[1: 55/379] train loss: 0.413395 accuracy: 0.875000
[1: 56/379] train loss: 0.471125 accuracy: 0.843750
[1: 57/379] train loss: 0.319918 accuracy: 0.875000
[1: 58/379] train loss: 0.305183 accuracy: 0.906250
[1: 59/379] train loss: 0.322696 accuracy: 0.906250
[1: 60/379] train loss: 0.302198 accuracy: 0.843750
[1: 60/379] [94mtest[39m loss: 0.167499 accuracy: 0.937500
[1: 61/379] train loss: 0.282616 accuracy: 0.937500
[1: 62/379] train loss: 0.251300 accuracy: 0.875000
[1: 63/379] train loss: 0.395629 accuracy: 0.843750
[1: 64/379] train loss: 0.252443 accuracy: 0.875000
[1: 65/379] train loss: 0.126296 accuracy: 0.968750
[1: 66/379] train loss: 0.578692 accuracy: 0.843750
[1: 67/379] train loss: 0.210179 accuracy: 0.968750
[1: 68/379] train loss: 0.201961 accuracy: 0.906250
[1: 69/379] train loss: 0.219563 accuracy: 0.968750
[1: 70/379] train loss: 0.314502 accuracy: 0.875000
[1: 70/379] [94mtest[39m loss: 0.136863 accuracy: 0.937500
[1: 71/379] train loss: 0.295632 accuracy: 0.875000
[1: 72/379] train loss: 0.256299 accuracy: 0.906250
[1: 73/379] train loss: 0.565884 accuracy: 0.812500
[1: 74/379] train loss: 0.139412 accuracy: 0.968750
[1: 75/379] train loss: 0.141807 accuracy: 0.937500
[1: 76/379] train loss: 0.436783 accuracy: 0.781250
[1: 77/379] train loss: 0.200546 accuracy: 0.937500
[1: 78/379] train loss: 0.151502 accuracy: 0.937500
[1: 79/379] train loss: 0.182720 accuracy: 0.968750
[1: 80/379] train loss: 0.331767 accuracy: 0.937500
[1: 80/379] [94mtest[39m loss: 0.192498 accuracy: 0.937500
[1: 81/379] train loss: 0.270706 accuracy: 0.906250
[1: 82/379] train loss: 0.402245 accuracy: 0.875000
[1: 83/379] train loss: 0.706155 accuracy: 0.812500
[1: 84/379] train loss: 0.480475 accuracy: 0.812500
[1: 85/379] train loss: 0.548655 accuracy: 0.843750
[1: 86/379] train loss: 0.573881 accuracy: 0.812500
[1: 87/379] train loss: 0.213300 accuracy: 0.968750
[1: 88/379] train loss: 0.485702 accuracy: 0.875000
[1: 89/379] train loss: 0.439897 accuracy: 0.875000
[1: 90/379] train loss: 0.371275 accuracy: 0.843750
[1: 90/379] [94mtest[39m loss: 0.502939 accuracy: 0.875000
[1: 91/379] train loss: 0.613897 accuracy: 0.781250
[1: 92/379] train loss: 0.326261 accuracy: 0.906250
[1: 93/379] train loss: 0.146328 accuracy: 0.968750
[1: 94/379] train loss: 0.155092 accuracy: 0.937500
[1: 95/379] train loss: 0.207546 accuracy: 0.968750
[1: 96/379] train loss: 0.222821 accuracy: 0.937500
[1: 97/379] train loss: 0.291584 accuracy: 0.906250
[1: 98/379] train loss: 0.979248 accuracy: 0.687500
[1: 99/379] train loss: 0.500638 accuracy: 0.781250
[1: 100/379] train loss: 0.412513 accuracy: 0.875000
[1: 100/379] [94mtest[39m loss: 0.626690 accuracy: 0.843750
[1: 101/379] train loss: 0.529388 accuracy: 0.843750
[1: 102/379] train loss: 0.279791 accuracy: 0.906250
[1: 103/379] train loss: 0.440450 accuracy: 0.843750
[1: 104/379] train loss: 0.329780 accuracy: 0.906250
[1: 105/379] train loss: 0.371909 accuracy: 0.875000
[1: 106/379] train loss: 0.353542 accuracy: 0.937500
[1: 107/379] train loss: 0.631205 accuracy: 0.781250
[1: 108/379] train loss: 0.214394 accuracy: 0.968750
[1: 109/379] train loss: 0.304407 accuracy: 0.906250
[1: 110/379] train loss: 0.362099 accuracy: 0.875000
[1: 110/379] [94mtest[39m loss: 0.263082 accuracy: 0.843750
[1: 111/379] train loss: 0.098984 accuracy: 1.000000
[1: 112/379] train loss: 0.188400 accuracy: 0.968750
[1: 113/379] train loss: 0.339235 accuracy: 0.968750
[1: 114/379] train loss: 0.227848 accuracy: 0.968750
[1: 115/379] train loss: 0.332045 accuracy: 0.906250
[1: 116/379] train loss: 0.287184 accuracy: 0.968750
[1: 117/379] train loss: 0.278608 accuracy: 0.937500
[1: 118/379] train loss: 0.281588 accuracy: 0.906250
[1: 119/379] train loss: 0.180720 accuracy: 0.906250
[1: 120/379] train loss: 0.170194 accuracy: 0.937500
[1: 120/379] [94mtest[39m loss: 0.268786 accuracy: 0.906250
[1: 121/379] train loss: 0.086275 accuracy: 1.000000
[1: 122/379] train loss: 0.270982 accuracy: 0.906250
[1: 123/379] train loss: 0.245409 accuracy: 0.968750
[1: 124/379] train loss: 0.375281 accuracy: 0.843750
[1: 125/379] train loss: 0.599242 accuracy: 0.843750
[1: 126/379] train loss: 0.293750 accuracy: 0.843750
[1: 127/379] train loss: 0.402220 accuracy: 0.875000
[1: 128/379] train loss: 0.088119 accuracy: 1.000000
[1: 129/379] train loss: 0.311759 accuracy: 0.906250
[1: 130/379] train loss: 0.148512 accuracy: 1.000000
[1: 130/379] [94mtest[39m loss: 0.245403 accuracy: 0.906250
[1: 131/379] train loss: 0.380585 accuracy: 0.875000
[1: 132/379] train loss: 0.230390 accuracy: 0.875000
[1: 133/379] train loss: 0.391720 accuracy: 0.906250
[1: 134/379] train loss: 0.299770 accuracy: 0.906250
[1: 135/379] train loss: 0.264313 accuracy: 0.937500
[1: 136/379] train loss: 0.246953 accuracy: 0.937500
[1: 137/379] train loss: 0.315550 accuracy: 0.843750
[1: 138/379] train loss: 0.239626 accuracy: 0.937500
[1: 139/379] train loss: 0.372113 accuracy: 0.843750
[1: 140/379] train loss: 0.314522 accuracy: 0.875000
[1: 140/379] [94mtest[39m loss: 0.369312 accuracy: 0.875000
[1: 141/379] train loss: 0.111064 accuracy: 0.968750
[1: 142/379] train loss: 0.225701 accuracy: 0.937500
[1: 143/379] train loss: 0.578958 accuracy: 0.875000
[1: 144/379] train loss: 0.088575 accuracy: 1.000000
[1: 145/379] train loss: 0.524496 accuracy: 0.812500
[1: 146/379] train loss: 0.308421 accuracy: 0.937500
[1: 147/379] train loss: 0.779911 accuracy: 0.843750
[1: 148/379] train loss: 0.494905 accuracy: 0.843750
[1: 149/379] train loss: 0.364437 accuracy: 0.906250
[1: 150/379] train loss: 0.327099 accuracy: 0.906250
[1: 150/379] [94mtest[39m loss: 0.251621 accuracy: 0.968750
[1: 151/379] train loss: 0.075490 accuracy: 1.000000
[1: 152/379] train loss: 0.243042 accuracy: 0.906250
[1: 153/379] train loss: 0.346211 accuracy: 0.875000
[1: 154/379] train loss: 0.571004 accuracy: 0.875000
[1: 155/379] train loss: 0.264419 accuracy: 0.906250
[1: 156/379] train loss: 0.269766 accuracy: 0.875000
[1: 157/379] train loss: 0.441778 accuracy: 0.906250
[1: 158/379] train loss: 0.380423 accuracy: 0.937500
[1: 159/379] train loss: 0.737674 accuracy: 0.843750
[1: 160/379] train loss: 0.262257 accuracy: 0.937500
[1: 160/379] [94mtest[39m loss: 0.178091 accuracy: 0.937500
[1: 161/379] train loss: 0.332361 accuracy: 0.906250
[1: 162/379] train loss: 0.244865 accuracy: 0.937500
[1: 163/379] train loss: 0.396086 accuracy: 0.906250
[1: 164/379] train loss: 0.520980 accuracy: 0.812500
[1: 165/379] train loss: 0.209063 accuracy: 0.937500
[1: 166/379] train loss: 0.324239 accuracy: 0.875000
[1: 167/379] train loss: 0.397859 accuracy: 0.875000
[1: 168/379] train loss: 0.121472 accuracy: 0.968750
[1: 169/379] train loss: 0.143507 accuracy: 0.968750
[1: 170/379] train loss: 0.342234 accuracy: 0.937500
[1: 170/379] [94mtest[39m loss: 0.298416 accuracy: 0.968750
[1: 171/379] train loss: 0.453183 accuracy: 0.875000
[1: 172/379] train loss: 0.367419 accuracy: 0.875000
[1: 173/379] train loss: 0.243506 accuracy: 0.968750
[1: 174/379] train loss: 0.272075 accuracy: 0.906250
[1: 175/379] train loss: 0.286885 accuracy: 0.937500
[1: 176/379] train loss: 0.188832 accuracy: 0.906250
[1: 177/379] train loss: 0.344383 accuracy: 0.843750
[1: 178/379] train loss: 0.220957 accuracy: 0.906250
[1: 179/379] train loss: 0.336834 accuracy: 0.906250
[1: 180/379] train loss: 0.073919 accuracy: 1.000000
[1: 180/379] [94mtest[39m loss: 0.032095 accuracy: 1.000000
[1: 181/379] train loss: 0.466046 accuracy: 0.812500
[1: 182/379] train loss: 0.542664 accuracy: 0.843750
[1: 183/379] train loss: 0.292558 accuracy: 0.906250
[1: 184/379] train loss: 0.247519 accuracy: 0.875000
[1: 185/379] train loss: 0.218447 accuracy: 0.937500
[1: 186/379] train loss: 0.249290 accuracy: 0.875000
[1: 187/379] train loss: 0.394830 accuracy: 0.906250
[1: 188/379] train loss: 0.375660 accuracy: 0.906250
[1: 189/379] train loss: 0.274668 accuracy: 0.968750
[1: 190/379] train loss: 0.481732 accuracy: 0.843750
[1: 190/379] [94mtest[39m loss: 0.269558 accuracy: 0.937500
[1: 191/379] train loss: 0.481091 accuracy: 0.812500
[1: 192/379] train loss: 0.582173 accuracy: 0.875000
[1: 193/379] train loss: 0.457871 accuracy: 0.875000
[1: 194/379] train loss: 0.238222 accuracy: 0.906250
[1: 195/379] train loss: 0.460193 accuracy: 0.875000
[1: 196/379] train loss: 0.110946 accuracy: 0.968750
[1: 197/379] train loss: 0.095019 accuracy: 0.968750
[1: 198/379] train loss: 0.444864 accuracy: 0.906250
[1: 199/379] train loss: 0.278302 accuracy: 0.906250
[1: 200/379] train loss: 0.290026 accuracy: 0.875000
[1: 200/379] [94mtest[39m loss: 0.283013 accuracy: 0.906250
[1: 201/379] train loss: 0.414669 accuracy: 0.906250
[1: 202/379] train loss: 0.238145 accuracy: 0.906250
[1: 203/379] train loss: 0.601149 accuracy: 0.843750
[1: 204/379] train loss: 0.110052 accuracy: 0.968750
[1: 205/379] train loss: 0.351063 accuracy: 0.906250
[1: 206/379] train loss: 0.160423 accuracy: 0.937500
[1: 207/379] train loss: 0.351424 accuracy: 0.937500
[1: 208/379] train loss: 0.419803 accuracy: 0.906250
[1: 209/379] train loss: 0.337212 accuracy: 0.906250
[1: 210/379] train loss: 0.334815 accuracy: 0.906250
[1: 210/379] [94mtest[39m loss: 0.277519 accuracy: 0.937500
[1: 211/379] train loss: 0.246114 accuracy: 0.937500
[1: 212/379] train loss: 0.197998 accuracy: 0.937500
[1: 213/379] train loss: 0.229021 accuracy: 0.968750
[1: 214/379] train loss: 0.278788 accuracy: 0.875000
[1: 215/379] train loss: 0.147359 accuracy: 0.937500
[1: 216/379] train loss: 0.232410 accuracy: 0.968750
[1: 217/379] train loss: 0.378657 accuracy: 0.843750
[1: 218/379] train loss: 0.512091 accuracy: 0.875000
[1: 219/379] train loss: 0.136783 accuracy: 0.968750
[1: 220/379] train loss: 0.464014 accuracy: 0.812500
[1: 220/379] [94mtest[39m loss: 0.163609 accuracy: 0.937500
[1: 221/379] train loss: 0.531306 accuracy: 0.843750
[1: 222/379] train loss: 0.294060 accuracy: 0.937500
[1: 223/379] train loss: 0.247188 accuracy: 0.906250
[1: 224/379] train loss: 0.359640 accuracy: 0.906250
[1: 225/379] train loss: 0.314341 accuracy: 0.875000
[1: 226/379] train loss: 0.572746 accuracy: 0.843750
[1: 227/379] train loss: 0.172152 accuracy: 0.906250
[1: 228/379] train loss: 0.410015 accuracy: 0.875000
[1: 229/379] train loss: 0.116427 accuracy: 0.968750
[1: 230/379] train loss: 0.338797 accuracy: 0.843750
[1: 230/379] [94mtest[39m loss: 0.180739 accuracy: 0.968750
[1: 231/379] train loss: 0.362929 accuracy: 0.843750
[1: 232/379] train loss: 0.677797 accuracy: 0.812500
[1: 233/379] train loss: 0.079007 accuracy: 1.000000
[1: 234/379] train loss: 0.277123 accuracy: 0.906250
[1: 235/379] train loss: 0.302640 accuracy: 0.906250
[1: 236/379] train loss: 0.196923 accuracy: 0.906250
[1: 237/379] train loss: 0.143005 accuracy: 1.000000
[1: 238/379] train loss: 0.273499 accuracy: 0.875000
[1: 239/379] train loss: 0.378257 accuracy: 0.843750
[1: 240/379] train loss: 0.157637 accuracy: 0.968750
[1: 240/379] [94mtest[39m loss: 0.285047 accuracy: 0.875000
[1: 241/379] train loss: 0.417987 accuracy: 0.812500
[1: 242/379] train loss: 0.513765 accuracy: 0.875000
[1: 243/379] train loss: 0.251182 accuracy: 0.875000
[1: 244/379] train loss: 0.312856 accuracy: 0.875000
[1: 245/379] train loss: 0.339611 accuracy: 0.875000
[1: 246/379] train loss: 0.392725 accuracy: 0.875000
[1: 247/379] train loss: 0.083108 accuracy: 1.000000
[1: 248/379] train loss: 0.259609 accuracy: 0.968750
[1: 249/379] train loss: 0.245721 accuracy: 0.906250
[1: 250/379] train loss: 0.130217 accuracy: 0.937500
[1: 250/379] [94mtest[39m loss: 0.121765 accuracy: 1.000000
[1: 251/379] train loss: 0.148518 accuracy: 0.968750
[1: 252/379] train loss: 0.272589 accuracy: 0.937500
[1: 253/379] train loss: 0.313274 accuracy: 0.875000
[1: 254/379] train loss: 0.258271 accuracy: 0.906250
[1: 255/379] train loss: 0.128838 accuracy: 0.937500
[1: 256/379] train loss: 0.126454 accuracy: 0.968750
[1: 257/379] train loss: 0.494904 accuracy: 0.843750
[1: 258/379] train loss: 0.324820 accuracy: 0.937500
[1: 259/379] train loss: 0.167464 accuracy: 0.968750
[1: 260/379] train loss: 0.351667 accuracy: 0.906250
[1: 260/379] [94mtest[39m loss: 0.547782 accuracy: 0.875000
[1: 261/379] train loss: 0.221608 accuracy: 0.968750
[1: 262/379] train loss: 0.136849 accuracy: 0.968750
[1: 263/379] train loss: 0.524323 accuracy: 0.875000
[1: 264/379] train loss: 0.191119 accuracy: 0.937500
[1: 265/379] train loss: 0.146420 accuracy: 0.937500
[1: 266/379] train loss: 0.305791 accuracy: 0.937500
[1: 267/379] train loss: 0.466304 accuracy: 0.843750
[1: 268/379] train loss: 0.442401 accuracy: 0.843750
[1: 269/379] train loss: 0.548274 accuracy: 0.843750
[1: 270/379] train loss: 0.400871 accuracy: 0.812500
[1: 270/379] [94mtest[39m loss: 0.220232 accuracy: 0.906250
[1: 271/379] train loss: 0.238368 accuracy: 0.906250
[1: 272/379] train loss: 0.338801 accuracy: 0.843750
[1: 273/379] train loss: 0.359757 accuracy: 0.937500
[1: 274/379] train loss: 0.180086 accuracy: 0.906250
[1: 275/379] train loss: 0.201398 accuracy: 0.968750
[1: 276/379] train loss: 0.181659 accuracy: 0.968750
[1: 277/379] train loss: 0.153050 accuracy: 0.937500
[1: 278/379] train loss: 0.169919 accuracy: 0.937500
[1: 279/379] train loss: 0.282010 accuracy: 0.875000
[1: 280/379] train loss: 0.092198 accuracy: 0.968750
[1: 280/379] [94mtest[39m loss: 0.387543 accuracy: 0.875000
[1: 281/379] train loss: 0.496983 accuracy: 0.875000
[1: 282/379] train loss: 0.189753 accuracy: 0.906250
[1: 283/379] train loss: 0.516874 accuracy: 0.812500
[1: 284/379] train loss: 0.195346 accuracy: 0.906250
[1: 285/379] train loss: 0.611984 accuracy: 0.812500
[1: 286/379] train loss: 0.612189 accuracy: 0.812500
[1: 287/379] train loss: 0.258367 accuracy: 0.906250
[1: 288/379] train loss: 0.550318 accuracy: 0.812500
[1: 289/379] train loss: 0.212021 accuracy: 0.937500
[1: 290/379] train loss: 0.530584 accuracy: 0.812500
[1: 290/379] [94mtest[39m loss: 0.353086 accuracy: 0.906250
[1: 291/379] train loss: 0.269971 accuracy: 0.906250
[1: 292/379] train loss: 0.236576 accuracy: 0.875000
[1: 293/379] train loss: 0.222830 accuracy: 0.906250
[1: 294/379] train loss: 0.269400 accuracy: 0.906250
[1: 295/379] train loss: 0.143073 accuracy: 0.937500
[1: 296/379] train loss: 0.201193 accuracy: 0.968750
[1: 297/379] train loss: 0.436663 accuracy: 0.875000
[1: 298/379] train loss: 0.218068 accuracy: 0.937500
[1: 299/379] train loss: 0.283237 accuracy: 0.906250
[1: 300/379] train loss: 0.434525 accuracy: 0.875000
[1: 300/379] [94mtest[39m loss: 0.283397 accuracy: 0.937500
[1: 301/379] train loss: 0.172656 accuracy: 0.968750
[1: 302/379] train loss: 0.287423 accuracy: 0.906250
[1: 303/379] train loss: 0.502079 accuracy: 0.875000
[1: 304/379] train loss: 0.279030 accuracy: 0.937500
[1: 305/379] train loss: 0.621389 accuracy: 0.843750
[1: 306/379] train loss: 0.201798 accuracy: 0.875000
[1: 307/379] train loss: 0.294849 accuracy: 0.906250
[1: 308/379] train loss: 0.217290 accuracy: 0.906250
[1: 309/379] train loss: 0.516720 accuracy: 0.812500
[1: 310/379] train loss: 0.450662 accuracy: 0.937500
[1: 310/379] [94mtest[39m loss: 0.190743 accuracy: 0.937500
[1: 311/379] train loss: 0.087576 accuracy: 0.968750
[1: 312/379] train loss: 0.399458 accuracy: 0.843750
[1: 313/379] train loss: 0.542857 accuracy: 0.906250
[1: 314/379] train loss: 0.346700 accuracy: 0.843750
[1: 315/379] train loss: 0.133749 accuracy: 0.937500
[1: 316/379] train loss: 0.229905 accuracy: 0.937500
[1: 317/379] train loss: 0.225100 accuracy: 0.906250
[1: 318/379] train loss: 0.313930 accuracy: 0.843750
[1: 319/379] train loss: 0.124074 accuracy: 0.968750
[1: 320/379] train loss: 0.354793 accuracy: 0.875000
[1: 320/379] [94mtest[39m loss: 0.264082 accuracy: 0.937500
[1: 321/379] train loss: 0.476631 accuracy: 0.875000
[1: 322/379] train loss: 0.754827 accuracy: 0.843750
[1: 323/379] train loss: 0.474823 accuracy: 0.875000
[1: 324/379] train loss: 0.191103 accuracy: 0.937500
[1: 325/379] train loss: 0.433335 accuracy: 0.875000
[1: 326/379] train loss: 0.059529 accuracy: 1.000000
[1: 327/379] train loss: 0.112968 accuracy: 0.968750
[1: 328/379] train loss: 0.539434 accuracy: 0.875000
[1: 329/379] train loss: 0.161726 accuracy: 0.937500
[1: 330/379] train loss: 0.167551 accuracy: 0.968750
[1: 330/379] [94mtest[39m loss: 0.686430 accuracy: 0.718750
[1: 331/379] train loss: 0.291421 accuracy: 0.937500
[1: 332/379] train loss: 0.302487 accuracy: 0.968750
[1: 333/379] train loss: 0.200180 accuracy: 0.937500
[1: 334/379] train loss: 0.280490 accuracy: 0.875000
[1: 335/379] train loss: 0.484833 accuracy: 0.875000
[1: 336/379] train loss: 0.276910 accuracy: 0.906250
[1: 337/379] train loss: 0.208204 accuracy: 0.968750
[1: 338/379] train loss: 0.443603 accuracy: 0.812500
[1: 339/379] train loss: 0.169010 accuracy: 0.937500
[1: 340/379] train loss: 0.259648 accuracy: 0.937500
[1: 340/379] [94mtest[39m loss: 0.051042 accuracy: 1.000000
[1: 341/379] train loss: 0.218583 accuracy: 0.937500
[1: 342/379] train loss: 0.537502 accuracy: 0.875000
[1: 343/379] train loss: 0.459068 accuracy: 0.843750
[1: 344/379] train loss: 0.183837 accuracy: 0.968750
[1: 345/379] train loss: 0.296131 accuracy: 0.937500
[1: 346/379] train loss: 0.034322 accuracy: 1.000000
[1: 347/379] train loss: 0.258199 accuracy: 0.906250
[1: 348/379] train loss: 0.492652 accuracy: 0.875000
[1: 349/379] train loss: 0.207702 accuracy: 0.906250
[1: 350/379] train loss: 0.386658 accuracy: 0.875000
[1: 350/379] [94mtest[39m loss: 0.079092 accuracy: 0.968750
[1: 351/379] train loss: 0.092227 accuracy: 1.000000
Traceback (most recent call last):
  File "train_classification.py", line 147, in <module>
    loss.backward()
  File "/home/haoran/.local/lib/python3.8/site-packages/torch/_tensor.py", line 488, in backward
    torch.autograd.backward(
  File "/home/haoran/.local/lib/python3.8/site-packages/torch/autograd/__init__.py", line 197, in backward
    Variable._execution_engine.run_backward(  # Calls into the C++ engine to run the backward pass
KeyboardInterrupt
