Random Seed:  6058
{'Airplane': 0, 'Bag': 1, 'Cap': 2, 'Car': 3, 'Chair': 4, 'Earphone': 5, 'Guitar': 6, 'Knife': 7, 'Lamp': 8, 'Laptop': 9, 'Motorbike': 10, 'Mug': 11, 'Pistol': 12, 'Rocket': 13, 'Skateboard': 14, 'Table': 15}
{'Airplane': 4, 'Bag': 2, 'Cap': 2, 'Car': 4, 'Chair': 4, 'Earphone': 3, 'Guitar': 3, 'Knife': 2, 'Lamp': 4, 'Laptop': 2, 'Motorbike': 6, 'Mug': 2, 'Pistol': 3, 'Rocket': 3, 'Skateboard': 3, 'Table': 3} 4
{'Airplane': 0, 'Bag': 1, 'Cap': 2, 'Car': 3, 'Chair': 4, 'Earphone': 5, 'Guitar': 6, 'Knife': 7, 'Lamp': 8, 'Laptop': 9, 'Motorbike': 10, 'Mug': 11, 'Pistol': 12, 'Rocket': 13, 'Skateboard': 14, 'Table': 15}
{'Airplane': 4, 'Bag': 2, 'Cap': 2, 'Car': 4, 'Chair': 4, 'Earphone': 3, 'Guitar': 3, 'Knife': 2, 'Lamp': 4, 'Laptop': 2, 'Motorbike': 6, 'Mug': 2, 'Pistol': 3, 'Rocket': 3, 'Skateboard': 3, 'Table': 3} 4
{'Airplane': 0, 'Bag': 1, 'Cap': 2, 'Car': 3, 'Chair': 4, 'Earphone': 5, 'Guitar': 6, 'Knife': 7, 'Lamp': 8, 'Laptop': 9, 'Motorbike': 10, 'Mug': 11, 'Pistol': 12, 'Rocket': 13, 'Skateboard': 14, 'Table': 15}
{'Airplane': 4, 'Bag': 2, 'Cap': 2, 'Car': 4, 'Chair': 4, 'Earphone': 3, 'Guitar': 3, 'Knife': 2, 'Lamp': 4, 'Laptop': 2, 'Motorbike': 6, 'Mug': 2, 'Pistol': 3, 'Rocket': 3, 'Skateboard': 3, 'Table': 3} 4
12137 2874
classes 16
/home/haoran/.local/lib/python3.8/site-packages/torch/optim/lr_scheduler.py:138: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
  warnings.warn("Detected call of `lr_scheduler.step()` before `optimizer.step()`. "
[0: 356/379] train loss: 0.655492 accuracy: 0.843750
[0: 357/379] train loss: 0.376803 accuracy: 0.812500
[0: 358/379] train loss: 0.147387 accuracy: 0.937500
[0: 359/379] train loss: 0.220255 accuracy: 0.906250
[0: 360/379] train loss: 0.659419 accuracy: 0.843750
[0: 360/379] [94mtest[39m loss: 0.379972 accuracy: 0.906250
[0: 361/379] train loss: 0.309162 accuracy: 0.937500
[0: 362/379] train loss: 0.563146 accuracy: 0.843750
[0: 363/379] train loss: 0.176943 accuracy: 0.968750
[0: 364/379] train loss: 0.416128 accuracy: 0.875000
[0: 365/379] train loss: 0.192654 accuracy: 0.906250
[0: 366/379] train loss: 0.236219 accuracy: 0.937500
[0: 367/379] train loss: 0.789500 accuracy: 0.812500
[0: 368/379] train loss: 0.414279 accuracy: 0.843750
[0: 369/379] train loss: 0.288975 accuracy: 0.906250
[0: 370/379] train loss: 0.325431 accuracy: 0.875000
[0: 370/379] [94mtest[39m loss: 0.180862 accuracy: 0.968750
[0: 371/379] train loss: 0.267919 accuracy: 0.906250
[0: 372/379] train loss: 0.498649 accuracy: 0.812500
[0: 373/379] train loss: 0.216814 accuracy: 0.937500
[0: 374/379] train loss: 0.491961 accuracy: 0.875000
[0: 375/379] train loss: 0.422464 accuracy: 0.843750
[0: 376/379] train loss: 0.379429 accuracy: 0.906250
[0: 377/379] train loss: 0.289878 accuracy: 0.875000
[0: 378/379] train loss: 0.452769 accuracy: 0.812500
[0: 379/379] train loss: 0.649320 accuracy: 0.218750
[1: 0/379] train loss: 0.703992 accuracy: 0.781250
[1: 0/379] [94mtest[39m loss: 0.248860 accuracy: 0.906250
[1: 1/379] train loss: 0.380406 accuracy: 0.875000
[1: 2/379] train loss: 0.638213 accuracy: 0.812500
[1: 3/379] train loss: 0.249354 accuracy: 0.906250
[1: 4/379] train loss: 1.081311 accuracy: 0.781250
[1: 5/379] train loss: 0.442109 accuracy: 0.906250
[1: 6/379] train loss: 0.470190 accuracy: 0.875000
[1: 7/379] train loss: 0.366029 accuracy: 0.906250
[1: 8/379] train loss: 0.430644 accuracy: 0.781250
[1: 9/379] train loss: 0.515631 accuracy: 0.843750
[1: 10/379] train loss: 0.314080 accuracy: 0.937500
[1: 10/379] [94mtest[39m loss: 0.239704 accuracy: 0.906250
[1: 11/379] train loss: 0.547456 accuracy: 0.843750
[1: 12/379] train loss: 0.236726 accuracy: 0.937500
[1: 13/379] train loss: 0.273492 accuracy: 0.906250
[1: 14/379] train loss: 0.531595 accuracy: 0.843750
[1: 15/379] train loss: 0.506515 accuracy: 0.812500
[1: 16/379] train loss: 0.173340 accuracy: 0.968750
[1: 17/379] train loss: 0.371680 accuracy: 0.875000
[1: 18/379] train loss: 0.180523 accuracy: 0.937500
[1: 19/379] train loss: 0.357478 accuracy: 0.875000
[1: 20/379] train loss: 0.296996 accuracy: 0.937500
[1: 20/379] [94mtest[39m loss: 0.317151 accuracy: 0.906250
[1: 21/379] train loss: 0.394614 accuracy: 0.843750
[1: 22/379] train loss: 0.578224 accuracy: 0.875000
[1: 23/379] train loss: 0.262272 accuracy: 0.906250
[1: 24/379] train loss: 0.332625 accuracy: 0.937500
[1: 25/379] train loss: 0.602352 accuracy: 0.843750
[1: 26/379] train loss: 0.074659 accuracy: 1.000000
[1: 27/379] train loss: 0.603791 accuracy: 0.812500
[1: 28/379] train loss: 0.190164 accuracy: 0.937500
[1: 29/379] train loss: 0.303939 accuracy: 0.937500
[1: 30/379] train loss: 0.336326 accuracy: 0.937500
[1: 30/379] [94mtest[39m loss: 0.265287 accuracy: 0.937500
[1: 31/379] train loss: 0.133943 accuracy: 1.000000
[1: 32/379] train loss: 0.519526 accuracy: 0.875000
[1: 33/379] train loss: 0.369047 accuracy: 0.906250
[1: 34/379] train loss: 0.387939 accuracy: 0.843750
[1: 35/379] train loss: 0.227842 accuracy: 0.906250
[1: 36/379] train loss: 0.228874 accuracy: 0.875000
[1: 37/379] train loss: 0.252102 accuracy: 0.937500
[1: 38/379] train loss: 0.595956 accuracy: 0.781250
[1: 39/379] train loss: 0.191319 accuracy: 0.968750
[1: 40/379] train loss: 0.264737 accuracy: 0.906250
[1: 40/379] [94mtest[39m loss: 0.264458 accuracy: 0.968750
[1: 41/379] train loss: 0.466725 accuracy: 0.875000
[1: 42/379] train loss: 0.187314 accuracy: 0.968750
[1: 43/379] train loss: 0.210299 accuracy: 0.937500
[1: 44/379] train loss: 0.307318 accuracy: 0.937500
[1: 45/379] train loss: 0.505635 accuracy: 0.843750
[1: 46/379] train loss: 0.283196 accuracy: 0.906250
[1: 47/379] train loss: 0.229479 accuracy: 0.906250
[1: 48/379] train loss: 0.187757 accuracy: 0.937500
[1: 49/379] train loss: 0.135400 accuracy: 1.000000
[1: 50/379] train loss: 0.361603 accuracy: 0.906250
[1: 50/379] [94mtest[39m loss: 0.843813 accuracy: 0.781250
[1: 51/379] train loss: 0.135665 accuracy: 0.937500
[1: 52/379] train loss: 0.686435 accuracy: 0.781250
[1: 53/379] train loss: 0.480101 accuracy: 0.875000
[1: 54/379] train loss: 0.339465 accuracy: 0.937500
[1: 55/379] train loss: 0.202050 accuracy: 0.968750
[1: 56/379] train loss: 0.308515 accuracy: 0.906250
[1: 57/379] train loss: 0.548298 accuracy: 0.812500
[1: 58/379] train loss: 0.433878 accuracy: 0.843750
[1: 59/379] train loss: 0.233756 accuracy: 0.937500
[1: 60/379] train loss: 0.342191 accuracy: 0.937500
[1: 60/379] [94mtest[39m loss: 0.283287 accuracy: 0.906250
[1: 61/379] train loss: 0.466902 accuracy: 0.875000
[1: 62/379] train loss: 0.380951 accuracy: 0.906250
[1: 63/379] train loss: 0.360235 accuracy: 0.843750
[1: 64/379] train loss: 0.462880 accuracy: 0.843750
[1: 65/379] train loss: 0.377114 accuracy: 0.875000
[1: 66/379] train loss: 0.241202 accuracy: 0.875000
[1: 67/379] train loss: 0.583703 accuracy: 0.875000
[1: 68/379] train loss: 0.382312 accuracy: 0.843750
[1: 69/379] train loss: 0.592263 accuracy: 0.781250
[1: 70/379] train loss: 0.605297 accuracy: 0.875000
[1: 70/379] [94mtest[39m loss: 0.221070 accuracy: 0.968750
[1: 71/379] train loss: 0.650847 accuracy: 0.812500
[1: 72/379] train loss: 0.466167 accuracy: 0.843750
[1: 73/379] train loss: 0.551571 accuracy: 0.843750
[1: 74/379] train loss: 0.166788 accuracy: 0.906250
[1: 75/379] train loss: 0.498354 accuracy: 0.781250
[1: 76/379] train loss: 0.660844 accuracy: 0.781250
[1: 77/379] train loss: 0.330625 accuracy: 0.906250
[1: 78/379] train loss: 0.269720 accuracy: 0.937500
[1: 79/379] train loss: 0.532282 accuracy: 0.781250
[1: 80/379] train loss: 0.319478 accuracy: 0.875000
[1: 80/379] [94mtest[39m loss: 0.466658 accuracy: 0.875000
[1: 81/379] train loss: 0.264337 accuracy: 0.875000
[1: 82/379] train loss: 0.236597 accuracy: 0.906250
[1: 83/379] train loss: 0.402212 accuracy: 0.843750
[1: 84/379] train loss: 0.557594 accuracy: 0.875000
[1: 85/379] train loss: 0.430866 accuracy: 0.875000
[1: 86/379] train loss: 0.187129 accuracy: 0.968750
[1: 87/379] train loss: 0.251837 accuracy: 0.906250
[1: 88/379] train loss: 0.636578 accuracy: 0.781250
[1: 89/379] train loss: 0.178258 accuracy: 0.968750
[1: 90/379] train loss: 0.172263 accuracy: 0.968750
[1: 90/379] [94mtest[39m loss: 0.167198 accuracy: 0.937500
[1: 91/379] train loss: 0.133347 accuracy: 0.937500
[1: 92/379] train loss: 0.345821 accuracy: 0.843750
[1: 93/379] train loss: 0.426471 accuracy: 0.812500
[1: 94/379] train loss: 0.294724 accuracy: 0.875000
[1: 95/379] train loss: 0.501285 accuracy: 0.875000
[1: 96/379] train loss: 0.226087 accuracy: 0.937500
[1: 97/379] train loss: 0.558260 accuracy: 0.812500
[1: 98/379] train loss: 0.392364 accuracy: 0.906250
[1: 99/379] train loss: 1.231861 accuracy: 0.656250
[1: 100/379] train loss: 0.721656 accuracy: 0.843750
[1: 100/379] [94mtest[39m loss: 0.098371 accuracy: 0.937500
[1: 101/379] train loss: 0.150584 accuracy: 0.937500
[1: 102/379] train loss: 0.450183 accuracy: 0.812500
[1: 103/379] train loss: 0.416927 accuracy: 0.843750
[1: 104/379] train loss: 0.274772 accuracy: 0.875000
[1: 105/379] train loss: 0.199129 accuracy: 0.937500
[1: 106/379] train loss: 0.253680 accuracy: 0.906250
[1: 107/379] train loss: 0.378650 accuracy: 0.812500
[1: 108/379] train loss: 0.306386 accuracy: 0.937500
[1: 109/379] train loss: 0.272757 accuracy: 0.843750
[1: 110/379] train loss: 0.531105 accuracy: 0.781250
[1: 110/379] [94mtest[39m loss: 0.307499 accuracy: 0.906250
[1: 111/379] train loss: 0.366133 accuracy: 0.937500
[1: 112/379] train loss: 0.359068 accuracy: 0.875000
[1: 113/379] train loss: 0.130262 accuracy: 0.968750
[1: 114/379] train loss: 0.285569 accuracy: 0.906250
[1: 115/379] train loss: 0.275834 accuracy: 0.937500
[1: 116/379] train loss: 0.215981 accuracy: 0.937500
[1: 117/379] train loss: 0.196677 accuracy: 0.906250
[1: 118/379] train loss: 0.337119 accuracy: 0.906250
[1: 119/379] train loss: 0.231134 accuracy: 0.937500
[1: 120/379] train loss: 0.251296 accuracy: 0.906250
[1: 120/379] [94mtest[39m loss: 0.351352 accuracy: 0.937500
[1: 121/379] train loss: 0.152265 accuracy: 0.968750
[1: 122/379] train loss: 0.164690 accuracy: 0.937500
[1: 123/379] train loss: 0.451796 accuracy: 0.843750
[1: 124/379] train loss: 0.234942 accuracy: 0.937500
[1: 125/379] train loss: 0.458302 accuracy: 0.843750
[1: 126/379] train loss: 0.377922 accuracy: 0.906250
[1: 127/379] train loss: 0.320784 accuracy: 0.906250
[1: 128/379] train loss: 0.360401 accuracy: 0.875000
[1: 129/379] train loss: 0.377228 accuracy: 0.906250
[1: 130/379] train loss: 0.145839 accuracy: 0.968750
[1: 130/379] [94mtest[39m loss: 0.189485 accuracy: 0.937500
[1: 131/379] train loss: 0.247629 accuracy: 0.937500
[1: 132/379] train loss: 0.216659 accuracy: 0.937500
[1: 133/379] train loss: 0.244852 accuracy: 0.968750
[1: 134/379] train loss: 0.132085 accuracy: 0.937500
[1: 135/379] train loss: 0.237370 accuracy: 0.906250
[1: 136/379] train loss: 0.312737 accuracy: 0.906250
[1: 137/379] train loss: 0.292576 accuracy: 0.875000
[1: 138/379] train loss: 0.185771 accuracy: 0.906250
[1: 139/379] train loss: 0.251175 accuracy: 0.875000
[1: 140/379] train loss: 0.374555 accuracy: 0.906250
[1: 140/379] [94mtest[39m loss: 0.195037 accuracy: 0.906250
[1: 141/379] train loss: 0.361991 accuracy: 0.843750
[1: 142/379] train loss: 0.625357 accuracy: 0.843750
[1: 143/379] train loss: 0.382266 accuracy: 0.875000
[1: 144/379] train loss: 0.398571 accuracy: 0.875000
[1: 145/379] train loss: 0.221642 accuracy: 0.906250
[1: 146/379] train loss: 0.370036 accuracy: 0.843750
[1: 147/379] train loss: 0.299033 accuracy: 0.906250
[1: 148/379] train loss: 0.570336 accuracy: 0.812500
[1: 149/379] train loss: 0.111158 accuracy: 0.968750
[1: 150/379] train loss: 0.151224 accuracy: 0.937500
[1: 150/379] [94mtest[39m loss: 0.118228 accuracy: 0.968750
[1: 151/379] train loss: 0.296398 accuracy: 0.906250
[1: 152/379] train loss: 0.316065 accuracy: 0.906250
[1: 153/379] train loss: 0.346771 accuracy: 0.843750
[1: 154/379] train loss: 0.448134 accuracy: 0.843750
[1: 155/379] train loss: 0.365550 accuracy: 0.843750
[1: 156/379] train loss: 0.358555 accuracy: 0.906250
[1: 157/379] train loss: 0.282312 accuracy: 0.875000
[1: 158/379] train loss: 0.296132 accuracy: 0.875000
[1: 159/379] train loss: 0.217063 accuracy: 0.875000
[1: 160/379] train loss: 0.160154 accuracy: 0.968750
[1: 160/379] [94mtest[39m loss: 0.251823 accuracy: 0.906250
[1: 161/379] train loss: 0.440876 accuracy: 0.937500
[1: 162/379] train loss: 0.095889 accuracy: 0.968750
[1: 163/379] train loss: 0.579976 accuracy: 0.843750
[1: 164/379] train loss: 0.323799 accuracy: 0.906250
[1: 165/379] train loss: 0.595345 accuracy: 0.843750
[1: 166/379] train loss: 0.172134 accuracy: 0.968750
[1: 167/379] train loss: 0.287600 accuracy: 0.906250
[1: 168/379] train loss: 0.193761 accuracy: 0.937500
[1: 169/379] train loss: 0.505375 accuracy: 0.812500
[1: 170/379] train loss: 0.259874 accuracy: 0.906250
[1: 170/379] [94mtest[39m loss: 0.355517 accuracy: 0.812500
[1: 171/379] train loss: 0.178547 accuracy: 0.906250
[1: 172/379] train loss: 0.547349 accuracy: 0.906250
[1: 173/379] train loss: 0.410783 accuracy: 0.875000
[1: 174/379] train loss: 0.750618 accuracy: 0.875000
[1: 175/379] train loss: 0.263767 accuracy: 0.937500
[1: 176/379] train loss: 0.307017 accuracy: 0.906250
[1: 177/379] train loss: 0.244512 accuracy: 0.875000
[1: 178/379] train loss: 0.328361 accuracy: 0.843750
[1: 179/379] train loss: 0.351953 accuracy: 0.843750
[1: 180/379] train loss: 0.444724 accuracy: 0.875000
[1: 180/379] [94mtest[39m loss: 0.164879 accuracy: 0.906250
[1: 181/379] train loss: 0.238480 accuracy: 0.937500
[1: 182/379] train loss: 0.504559 accuracy: 0.906250
[1: 183/379] train loss: 0.262777 accuracy: 0.937500
[1: 184/379] train loss: 0.187653 accuracy: 0.937500
[1: 185/379] train loss: 0.603867 accuracy: 0.843750
[1: 186/379] train loss: 0.669237 accuracy: 0.781250
[1: 187/379] train loss: 0.532567 accuracy: 0.875000
[1: 188/379] train loss: 0.027946 accuracy: 1.000000
[1: 189/379] train loss: 0.204369 accuracy: 0.968750
[1: 190/379] train loss: 0.392355 accuracy: 0.906250
[1: 190/379] [94mtest[39m loss: 0.350964 accuracy: 0.906250
[1: 191/379] train loss: 0.078540 accuracy: 0.968750
[1: 192/379] train loss: 0.149487 accuracy: 0.968750
[1: 193/379] train loss: 0.194793 accuracy: 0.937500
[1: 194/379] train loss: 0.169493 accuracy: 0.968750
[1: 195/379] train loss: 0.348733 accuracy: 0.906250
[1: 196/379] train loss: 0.779815 accuracy: 0.750000
[1: 197/379] train loss: 0.439172 accuracy: 0.812500
[1: 198/379] train loss: 0.359626 accuracy: 0.875000
[1: 199/379] train loss: 0.204312 accuracy: 0.968750
[1: 200/379] train loss: 0.279461 accuracy: 0.906250
[1: 200/379] [94mtest[39m loss: 0.192321 accuracy: 0.937500
[1: 201/379] train loss: 0.206533 accuracy: 0.937500
[1: 202/379] train loss: 0.215176 accuracy: 0.937500
[1: 203/379] train loss: 0.501598 accuracy: 0.875000
[1: 204/379] train loss: 0.255206 accuracy: 0.937500
[1: 205/379] train loss: 0.410455 accuracy: 0.843750
[1: 206/379] train loss: 0.148526 accuracy: 0.968750
[1: 207/379] train loss: 0.520176 accuracy: 0.906250
[1: 208/379] train loss: 0.122270 accuracy: 0.968750
[1: 209/379] train loss: 0.333234 accuracy: 0.875000
[1: 210/379] train loss: 0.301423 accuracy: 0.875000
[1: 210/379] [94mtest[39m loss: 0.184006 accuracy: 0.937500
[1: 211/379] train loss: 0.242484 accuracy: 0.906250
[1: 212/379] train loss: 0.262442 accuracy: 0.937500
[1: 213/379] train loss: 0.125178 accuracy: 0.937500
[1: 214/379] train loss: 0.231370 accuracy: 0.937500
[1: 215/379] train loss: 0.414173 accuracy: 0.843750
[1: 216/379] train loss: 0.715809 accuracy: 0.843750
[1: 217/379] train loss: 0.096666 accuracy: 1.000000
[1: 218/379] train loss: 0.321510 accuracy: 0.875000
[1: 219/379] train loss: 0.260653 accuracy: 0.937500
[1: 220/379] train loss: 0.711888 accuracy: 0.843750
[1: 220/379] [94mtest[39m loss: 0.135539 accuracy: 1.000000
[1: 221/379] train loss: 0.310277 accuracy: 0.875000
[1: 222/379] train loss: 0.351219 accuracy: 0.875000
[1: 223/379] train loss: 0.338190 accuracy: 0.906250
[1: 224/379] train loss: 0.110070 accuracy: 0.968750
[1: 225/379] train loss: 0.507123 accuracy: 0.875000
[1: 226/379] train loss: 0.265579 accuracy: 0.937500
[1: 227/379] train loss: 0.186290 accuracy: 0.968750
[1: 228/379] train loss: 0.161162 accuracy: 0.937500
[1: 229/379] train loss: 0.514646 accuracy: 0.812500
[1: 230/379] train loss: 0.319675 accuracy: 0.875000
[1: 230/379] [94mtest[39m loss: 0.488642 accuracy: 0.843750
[1: 231/379] train loss: 0.507986 accuracy: 0.906250
[1: 232/379] train loss: 0.395640 accuracy: 0.875000
[1: 233/379] train loss: 0.174964 accuracy: 0.968750
[1: 234/379] train loss: 0.396904 accuracy: 0.906250
[1: 235/379] train loss: 0.278829 accuracy: 0.937500
[1: 236/379] train loss: 0.465709 accuracy: 0.812500
[1: 237/379] train loss: 0.183738 accuracy: 0.937500
[1: 238/379] train loss: 0.322548 accuracy: 0.906250
[1: 239/379] train loss: 0.353832 accuracy: 0.875000
[1: 240/379] train loss: 0.297779 accuracy: 0.937500
[1: 240/379] [94mtest[39m loss: 0.163897 accuracy: 0.906250
[1: 241/379] train loss: 0.213704 accuracy: 0.937500
[1: 242/379] train loss: 0.358042 accuracy: 0.875000
[1: 243/379] train loss: 0.306509 accuracy: 0.906250
[1: 244/379] train loss: 0.192314 accuracy: 0.906250
[1: 245/379] train loss: 0.277757 accuracy: 0.937500
[1: 246/379] train loss: 0.148424 accuracy: 0.937500
[1: 247/379] train loss: 0.652554 accuracy: 0.843750
[1: 248/379] train loss: 0.357950 accuracy: 0.937500
[1: 249/379] train loss: 0.260534 accuracy: 0.937500
[1: 250/379] train loss: 0.296831 accuracy: 0.906250
[1: 250/379] [94mtest[39m loss: 0.313757 accuracy: 0.937500
[1: 251/379] train loss: 0.388227 accuracy: 0.875000
[1: 252/379] train loss: 0.190261 accuracy: 0.968750
[1: 253/379] train loss: 0.206678 accuracy: 0.968750
[1: 254/379] train loss: 0.215292 accuracy: 0.937500
[1: 255/379] train loss: 0.127183 accuracy: 0.937500
[1: 256/379] train loss: 0.314852 accuracy: 0.906250
[1: 257/379] train loss: 0.401952 accuracy: 0.875000
[1: 258/379] train loss: 0.158585 accuracy: 0.937500
[1: 259/379] train loss: 0.209081 accuracy: 0.906250
[1: 260/379] train loss: 0.466828 accuracy: 0.843750
[1: 260/379] [94mtest[39m loss: 0.223802 accuracy: 0.937500
[1: 261/379] train loss: 0.440493 accuracy: 0.812500
[1: 262/379] train loss: 0.308355 accuracy: 0.906250
[1: 263/379] train loss: 0.289392 accuracy: 0.875000
[1: 264/379] train loss: 0.377307 accuracy: 0.875000
[1: 265/379] train loss: 0.165552 accuracy: 0.906250
[1: 266/379] train loss: 0.164526 accuracy: 0.937500
[1: 267/379] train loss: 0.269289 accuracy: 0.968750
[1: 268/379] train loss: 0.582522 accuracy: 0.843750
[1: 269/379] train loss: 0.415481 accuracy: 0.906250
[1: 270/379] train loss: 0.194854 accuracy: 0.937500
[1: 270/379] [94mtest[39m loss: 0.174463 accuracy: 0.968750
[1: 271/379] train loss: 0.438847 accuracy: 0.875000
[1: 272/379] train loss: 0.159726 accuracy: 0.968750
[1: 273/379] train loss: 0.397718 accuracy: 0.812500
[1: 274/379] train loss: 0.345341 accuracy: 0.937500
[1: 275/379] train loss: 0.206858 accuracy: 0.937500
[1: 276/379] train loss: 0.174349 accuracy: 0.937500
[1: 277/379] train loss: 0.346765 accuracy: 0.906250
[1: 278/379] train loss: 0.137700 accuracy: 0.968750
[1: 279/379] train loss: 0.097093 accuracy: 1.000000
[1: 280/379] train loss: 0.170972 accuracy: 0.906250
[1: 280/379] [94mtest[39m loss: 0.140977 accuracy: 0.937500
[1: 281/379] train loss: 0.257696 accuracy: 0.937500
[1: 282/379] train loss: 0.190674 accuracy: 0.937500
[1: 283/379] train loss: 0.342698 accuracy: 0.875000
[1: 284/379] train loss: 0.329615 accuracy: 0.875000
[1: 285/379] train loss: 0.173781 accuracy: 0.937500
[1: 286/379] train loss: 0.288441 accuracy: 0.906250
[1: 287/379] train loss: 0.104635 accuracy: 0.937500
[1: 288/379] train loss: 0.331706 accuracy: 0.875000
[1: 289/379] train loss: 0.355363 accuracy: 0.875000
[1: 290/379] train loss: 0.402445 accuracy: 0.906250
[1: 290/379] [94mtest[39m loss: 0.226124 accuracy: 0.937500
[1: 291/379] train loss: 0.421323 accuracy: 0.843750
[1: 292/379] train loss: 0.258124 accuracy: 0.937500
[1: 293/379] train loss: 0.475851 accuracy: 0.875000
[1: 294/379] train loss: 0.503592 accuracy: 0.906250
[1: 295/379] train loss: 0.351662 accuracy: 0.843750
[1: 296/379] train loss: 0.326926 accuracy: 0.906250
[1: 297/379] train loss: 0.321722 accuracy: 0.875000
[1: 298/379] train loss: 0.436354 accuracy: 0.906250
[1: 299/379] train loss: 0.245435 accuracy: 0.937500
[1: 300/379] train loss: 0.386424 accuracy: 0.906250
[1: 300/379] [94mtest[39m loss: 0.214239 accuracy: 0.968750
[1: 301/379] train loss: 0.463983 accuracy: 0.906250
[1: 302/379] train loss: 0.270370 accuracy: 0.906250
[1: 303/379] train loss: 0.401762 accuracy: 0.906250
[1: 304/379] train loss: 0.477854 accuracy: 0.812500
[1: 305/379] train loss: 0.331811 accuracy: 0.906250
[1: 306/379] train loss: 0.380144 accuracy: 0.937500
[1: 307/379] train loss: 0.112833 accuracy: 1.000000
[1: 308/379] train loss: 0.227794 accuracy: 0.906250
[1: 309/379] train loss: 0.137169 accuracy: 1.000000
[1: 310/379] train loss: 0.190567 accuracy: 0.937500
[1: 310/379] [94mtest[39m loss: 0.254246 accuracy: 0.906250
[1: 311/379] train loss: 0.076337 accuracy: 1.000000
[1: 312/379] train loss: 0.208194 accuracy: 0.937500
[1: 313/379] train loss: 0.145582 accuracy: 1.000000
[1: 314/379] train loss: 0.208933 accuracy: 0.937500
[1: 315/379] train loss: 0.206394 accuracy: 0.968750
[1: 316/379] train loss: 0.399125 accuracy: 0.875000
[1: 317/379] train loss: 0.124598 accuracy: 1.000000
[1: 318/379] train loss: 0.789026 accuracy: 0.812500
[1: 319/379] train loss: 0.364760 accuracy: 0.937500
[1: 320/379] train loss: 0.207480 accuracy: 0.968750
[1: 320/379] [94mtest[39m loss: 0.145415 accuracy: 0.968750
[1: 321/379] train loss: 0.126258 accuracy: 0.937500
[1: 322/379] train loss: 0.262957 accuracy: 0.875000
[1: 323/379] train loss: 0.414027 accuracy: 0.937500
[1: 324/379] train loss: 0.210210 accuracy: 0.937500
[1: 325/379] train loss: 0.141375 accuracy: 0.968750
[1: 326/379] train loss: 0.349915 accuracy: 0.906250
[1: 327/379] train loss: 0.365727 accuracy: 0.812500
[1: 328/379] train loss: 0.080952 accuracy: 0.968750
[1: 329/379] train loss: 0.058180 accuracy: 1.000000
[1: 330/379] train loss: 0.274119 accuracy: 0.906250
[1: 330/379] [94mtest[39m loss: 0.296049 accuracy: 0.875000
[1: 331/379] train loss: 0.376203 accuracy: 0.875000
[1: 332/379] train loss: 0.544096 accuracy: 0.812500
[1: 333/379] train loss: 0.330917 accuracy: 0.875000
[1: 334/379] train loss: 0.677242 accuracy: 0.812500
[1: 335/379] train loss: 0.212402 accuracy: 0.968750
[1: 336/379] train loss: 0.210870 accuracy: 0.906250
[1: 337/379] train loss: 0.376935 accuracy: 0.875000
[1: 338/379] train loss: 0.506427 accuracy: 0.812500
[1: 339/379] train loss: 0.230790 accuracy: 0.968750
[1: 340/379] train loss: 0.195828 accuracy: 0.937500
[1: 340/379] [94mtest[39m loss: 0.176450 accuracy: 0.906250
[1: 341/379] train loss: 0.205958 accuracy: 0.906250
[1: 342/379] train loss: 0.233428 accuracy: 0.937500
[1: 343/379] train loss: 0.242791 accuracy: 0.937500
[1: 344/379] train loss: 0.272367 accuracy: 0.937500
[1: 345/379] train loss: 0.341702 accuracy: 0.906250
[1: 346/379] train loss: 0.267569 accuracy: 0.906250
[1: 347/379] train loss: 0.596001 accuracy: 0.812500
[1: 348/379] train loss: 0.094930 accuracy: 0.968750
[1: 349/379] train loss: 0.262398 accuracy: 0.906250
[1: 350/379] train loss: 0.208182 accuracy: 0.968750
[1: 350/379] [94mtest[39m loss: 0.261466 accuracy: 0.937500
[1: 351/379] train loss: 0.238495 accuracy: 0.937500
[1: 352/379] train loss: 0.111895 accuracy: 1.000000
[1: 353/379] train loss: 0.273445 accuracy: 0.906250
[1: 354/379] train loss: 0.569434 accuracy: 0.781250
[1: 355/379] train loss: 0.232091 accuracy: 0.937500
[1: 356/379] train loss: 0.529157 accuracy: 0.843750
[1: 357/379] train loss: 0.313687 accuracy: 0.906250
[1: 358/379] train loss: 0.238560 accuracy: 0.906250
[1: 359/379] train loss: 0.150856 accuracy: 0.968750
[1: 360/379] train loss: 0.141245 accuracy: 0.906250
[1: 360/379] [94mtest[39m loss: 0.151281 accuracy: 0.937500
[1: 361/379] train loss: 0.077309 accuracy: 0.968750
[1: 362/379] train loss: 0.473916 accuracy: 0.875000
[1: 363/379] train loss: 0.289917 accuracy: 0.906250
[1: 364/379] train loss: 0.258905 accuracy: 0.937500
[1: 365/379] train loss: 0.472676 accuracy: 0.812500
[1: 366/379] train loss: 0.253112 accuracy: 0.906250
[1: 367/379] train loss: 0.394249 accuracy: 0.843750
[1: 368/379] train loss: 0.176363 accuracy: 0.937500
