Random Seed:  8458
{'Airplane': 0, 'Bag': 1, 'Cap': 2, 'Car': 3, 'Chair': 4, 'Earphone': 5, 'Guitar': 6, 'Knife': 7, 'Lamp': 8, 'Laptop': 9, 'Motorbike': 10, 'Mug': 11, 'Pistol': 12, 'Rocket': 13, 'Skateboard': 14, 'Table': 15}
{'Airplane': 4, 'Bag': 2, 'Cap': 2, 'Car': 4, 'Chair': 4, 'Earphone': 3, 'Guitar': 3, 'Knife': 2, 'Lamp': 4, 'Laptop': 2, 'Motorbike': 6, 'Mug': 2, 'Pistol': 3, 'Rocket': 3, 'Skateboard': 3, 'Table': 3} 4
{'Airplane': 0, 'Bag': 1, 'Cap': 2, 'Car': 3, 'Chair': 4, 'Earphone': 5, 'Guitar': 6, 'Knife': 7, 'Lamp': 8, 'Laptop': 9, 'Motorbike': 10, 'Mug': 11, 'Pistol': 12, 'Rocket': 13, 'Skateboard': 14, 'Table': 15}
{'Airplane': 4, 'Bag': 2, 'Cap': 2, 'Car': 4, 'Chair': 4, 'Earphone': 3, 'Guitar': 3, 'Knife': 2, 'Lamp': 4, 'Laptop': 2, 'Motorbike': 6, 'Mug': 2, 'Pistol': 3, 'Rocket': 3, 'Skateboard': 3, 'Table': 3} 4
{'Airplane': 0, 'Bag': 1, 'Cap': 2, 'Car': 3, 'Chair': 4, 'Earphone': 5, 'Guitar': 6, 'Knife': 7, 'Lamp': 8, 'Laptop': 9, 'Motorbike': 10, 'Mug': 11, 'Pistol': 12, 'Rocket': 13, 'Skateboard': 14, 'Table': 15}
{'Airplane': 4, 'Bag': 2, 'Cap': 2, 'Car': 4, 'Chair': 4, 'Earphone': 3, 'Guitar': 3, 'Knife': 2, 'Lamp': 4, 'Laptop': 2, 'Motorbike': 6, 'Mug': 2, 'Pistol': 3, 'Rocket': 3, 'Skateboard': 3, 'Table': 3} 4
12137 2874
classes 16
/home/haoran/.local/lib/python3.8/site-packages/torch/optim/lr_scheduler.py:138: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
  warnings.warn("Detected call of `lr_scheduler.step()` before `optimizer.step()`. "
[0: 356/379] train loss: 0.500733 accuracy: 0.843750
[0: 357/379] train loss: 0.318627 accuracy: 0.906250
[0: 358/379] train loss: 1.058081 accuracy: 0.687500
[0: 359/379] train loss: 0.597982 accuracy: 0.843750
[0: 360/379] train loss: 0.395393 accuracy: 0.875000
[0: 360/379] [94mtest[39m loss: 0.107173 accuracy: 1.000000
[0: 361/379] train loss: 0.464923 accuracy: 0.843750
[0: 362/379] train loss: 0.489506 accuracy: 0.843750
[0: 363/379] train loss: 0.595802 accuracy: 0.843750
[0: 364/379] train loss: 0.605165 accuracy: 0.781250
[0: 365/379] train loss: 0.581887 accuracy: 0.812500
[0: 366/379] train loss: 0.603041 accuracy: 0.812500
[0: 367/379] train loss: 0.418637 accuracy: 0.875000
[0: 368/379] train loss: 0.490714 accuracy: 0.843750
[0: 369/379] train loss: 0.367151 accuracy: 0.906250
[0: 370/379] train loss: 0.613625 accuracy: 0.812500
[0: 370/379] [94mtest[39m loss: 0.263703 accuracy: 0.906250
[0: 371/379] train loss: 0.632096 accuracy: 0.750000
[0: 372/379] train loss: 0.171216 accuracy: 0.937500
[0: 373/379] train loss: 0.355844 accuracy: 0.906250
[0: 374/379] train loss: 0.503266 accuracy: 0.781250
[0: 375/379] train loss: 0.607238 accuracy: 0.750000
[0: 376/379] train loss: 0.331763 accuracy: 0.875000
[0: 377/379] train loss: 0.747747 accuracy: 0.812500
[0: 378/379] train loss: 0.245456 accuracy: 0.937500
[0: 379/379] train loss: 0.423257 accuracy: 0.250000
[1: 0/379] train loss: 0.362078 accuracy: 0.843750
[1: 0/379] [94mtest[39m loss: 0.174383 accuracy: 0.937500
[1: 1/379] train loss: 0.482182 accuracy: 0.843750
[1: 2/379] train loss: 0.778836 accuracy: 0.843750
[1: 3/379] train loss: 0.480113 accuracy: 0.875000
[1: 4/379] train loss: 0.839555 accuracy: 0.781250
[1: 5/379] train loss: 0.512368 accuracy: 0.843750
[1: 6/379] train loss: 0.329210 accuracy: 0.937500
[1: 7/379] train loss: 0.526263 accuracy: 0.812500
[1: 8/379] train loss: 0.443634 accuracy: 0.843750
[1: 9/379] train loss: 0.138217 accuracy: 0.968750
[1: 10/379] train loss: 0.244982 accuracy: 0.968750
[1: 10/379] [94mtest[39m loss: 0.399928 accuracy: 0.875000
[1: 11/379] train loss: 0.325546 accuracy: 0.937500
[1: 12/379] train loss: 0.336092 accuracy: 0.906250
[1: 13/379] train loss: 0.492405 accuracy: 0.812500
[1: 14/379] train loss: 0.461554 accuracy: 0.843750
[1: 15/379] train loss: 0.398359 accuracy: 0.875000
[1: 16/379] train loss: 0.261105 accuracy: 0.968750
[1: 17/379] train loss: 0.308080 accuracy: 0.906250
[1: 18/379] train loss: 0.431726 accuracy: 0.875000
[1: 19/379] train loss: 0.745185 accuracy: 0.750000
[1: 20/379] train loss: 0.433347 accuracy: 0.875000
[1: 20/379] [94mtest[39m loss: 0.386211 accuracy: 0.875000
[1: 21/379] train loss: 0.345346 accuracy: 0.843750
[1: 22/379] train loss: 0.443286 accuracy: 0.843750
[1: 23/379] train loss: 0.395343 accuracy: 0.875000
[1: 24/379] train loss: 0.239675 accuracy: 0.937500
[1: 25/379] train loss: 0.454213 accuracy: 0.875000
[1: 26/379] train loss: 0.450720 accuracy: 0.812500
[1: 27/379] train loss: 0.314907 accuracy: 0.937500
[1: 28/379] train loss: 0.758900 accuracy: 0.812500
[1: 29/379] train loss: 0.280349 accuracy: 0.937500
[1: 30/379] train loss: 0.321905 accuracy: 0.875000
[1: 30/379] [94mtest[39m loss: 0.433999 accuracy: 0.843750
[1: 31/379] train loss: 0.400171 accuracy: 0.906250
[1: 32/379] train loss: 0.555809 accuracy: 0.812500
[1: 33/379] train loss: 0.304301 accuracy: 0.875000
[1: 34/379] train loss: 0.258641 accuracy: 0.906250
[1: 35/379] train loss: 0.396999 accuracy: 0.812500
[1: 36/379] train loss: 0.419650 accuracy: 0.812500
[1: 37/379] train loss: 1.345401 accuracy: 0.531250
[1: 38/379] train loss: 0.465358 accuracy: 0.812500
[1: 39/379] train loss: 0.201919 accuracy: 0.937500
[1: 40/379] train loss: 0.386506 accuracy: 0.812500
[1: 40/379] [94mtest[39m loss: 0.515584 accuracy: 0.906250
[1: 41/379] train loss: 0.250207 accuracy: 0.906250
[1: 42/379] train loss: 0.341965 accuracy: 0.875000
[1: 43/379] train loss: 0.301535 accuracy: 0.906250
[1: 44/379] train loss: 0.849184 accuracy: 0.718750
[1: 45/379] train loss: 0.310898 accuracy: 0.906250
[1: 46/379] train loss: 0.239595 accuracy: 0.968750
[1: 47/379] train loss: 0.292194 accuracy: 0.875000
[1: 48/379] train loss: 0.440220 accuracy: 0.843750
[1: 49/379] train loss: 0.247301 accuracy: 0.875000
[1: 50/379] train loss: 0.474280 accuracy: 0.843750
[1: 50/379] [94mtest[39m loss: 0.226298 accuracy: 0.937500
[1: 51/379] train loss: 0.534354 accuracy: 0.843750
[1: 52/379] train loss: 0.524737 accuracy: 0.906250
[1: 53/379] train loss: 0.297086 accuracy: 0.875000
[1: 54/379] train loss: 0.627445 accuracy: 0.750000
[1: 55/379] train loss: 0.339047 accuracy: 0.875000
[1: 56/379] train loss: 0.669405 accuracy: 0.875000
[1: 57/379] train loss: 0.833387 accuracy: 0.781250
[1: 58/379] train loss: 0.255526 accuracy: 0.937500
[1: 59/379] train loss: 0.322109 accuracy: 0.875000
[1: 60/379] train loss: 0.275131 accuracy: 0.937500
[1: 60/379] [94mtest[39m loss: 0.491554 accuracy: 0.843750
[1: 61/379] train loss: 0.373598 accuracy: 0.937500
[1: 62/379] train loss: 0.690405 accuracy: 0.843750
[1: 63/379] train loss: 0.375286 accuracy: 0.906250
[1: 64/379] train loss: 0.308551 accuracy: 0.968750
[1: 65/379] train loss: 0.287552 accuracy: 0.937500
[1: 66/379] train loss: 0.433274 accuracy: 0.843750
[1: 67/379] train loss: 0.424733 accuracy: 0.843750
[1: 68/379] train loss: 0.312918 accuracy: 0.875000
[1: 69/379] train loss: 0.222649 accuracy: 0.937500
[1: 70/379] train loss: 0.486272 accuracy: 0.843750
[1: 70/379] [94mtest[39m loss: 0.276380 accuracy: 0.906250
[1: 71/379] train loss: 0.249994 accuracy: 0.906250
[1: 72/379] train loss: 0.174519 accuracy: 0.968750
[1: 73/379] train loss: 0.477941 accuracy: 0.875000
[1: 74/379] train loss: 0.280921 accuracy: 0.906250
[1: 75/379] train loss: 0.138855 accuracy: 0.968750
[1: 76/379] train loss: 0.601934 accuracy: 0.843750
[1: 77/379] train loss: 0.153226 accuracy: 0.968750
[1: 78/379] train loss: 0.344764 accuracy: 0.906250
[1: 79/379] train loss: 0.146501 accuracy: 0.937500
[1: 80/379] train loss: 0.190814 accuracy: 0.937500
[1: 80/379] [94mtest[39m loss: 0.265703 accuracy: 0.906250
[1: 81/379] train loss: 0.273555 accuracy: 0.906250
[1: 82/379] train loss: 0.270142 accuracy: 0.906250
[1: 83/379] train loss: 0.411547 accuracy: 0.875000
[1: 84/379] train loss: 0.309325 accuracy: 0.937500
[1: 85/379] train loss: 0.272277 accuracy: 0.906250
[1: 86/379] train loss: 0.206347 accuracy: 0.968750
[1: 87/379] train loss: 0.391043 accuracy: 0.843750
[1: 88/379] train loss: 0.295961 accuracy: 0.968750
[1: 89/379] train loss: 0.189629 accuracy: 0.968750
[1: 90/379] train loss: 0.304983 accuracy: 0.875000
[1: 90/379] [94mtest[39m loss: 0.240814 accuracy: 0.937500
[1: 91/379] train loss: 0.427926 accuracy: 0.843750
[1: 92/379] train loss: 0.275709 accuracy: 0.875000
[1: 93/379] train loss: 0.440523 accuracy: 0.875000
[1: 94/379] train loss: 0.271927 accuracy: 0.906250
[1: 95/379] train loss: 0.313349 accuracy: 0.906250
[1: 96/379] train loss: 0.362110 accuracy: 0.906250
[1: 97/379] train loss: 0.419117 accuracy: 0.937500
[1: 98/379] train loss: 0.156602 accuracy: 0.968750
[1: 99/379] train loss: 0.264677 accuracy: 0.937500
[1: 100/379] train loss: 0.088799 accuracy: 1.000000
[1: 100/379] [94mtest[39m loss: 0.174234 accuracy: 0.968750
[1: 101/379] train loss: 0.071064 accuracy: 1.000000
[1: 102/379] train loss: 0.226198 accuracy: 0.937500
[1: 103/379] train loss: 0.742516 accuracy: 0.812500
[1: 104/379] train loss: 0.377167 accuracy: 0.875000
[1: 105/379] train loss: 0.268119 accuracy: 0.937500
[1: 106/379] train loss: 0.410408 accuracy: 0.843750
[1: 107/379] train loss: 0.490823 accuracy: 0.843750
[1: 108/379] train loss: 0.212619 accuracy: 0.937500
[1: 109/379] train loss: 0.408173 accuracy: 0.812500
[1: 110/379] train loss: 0.802646 accuracy: 0.781250
[1: 110/379] [94mtest[39m loss: 0.221103 accuracy: 0.937500
[1: 111/379] train loss: 0.420550 accuracy: 0.875000
[1: 112/379] train loss: 0.300815 accuracy: 0.937500
[1: 113/379] train loss: 0.122087 accuracy: 0.968750
[1: 114/379] train loss: 0.260843 accuracy: 0.937500
[1: 115/379] train loss: 0.439278 accuracy: 0.812500
[1: 116/379] train loss: 0.158128 accuracy: 0.968750
[1: 117/379] train loss: 0.415613 accuracy: 0.875000
[1: 118/379] train loss: 0.275560 accuracy: 0.906250
[1: 119/379] train loss: 0.192425 accuracy: 0.968750
[1: 120/379] train loss: 0.404681 accuracy: 0.843750
[1: 120/379] [94mtest[39m loss: 0.720513 accuracy: 0.781250
[1: 121/379] train loss: 0.359715 accuracy: 0.875000
[1: 122/379] train loss: 0.265012 accuracy: 0.937500
[1: 123/379] train loss: 0.426115 accuracy: 0.812500
[1: 124/379] train loss: 0.183221 accuracy: 0.937500
[1: 125/379] train loss: 0.347147 accuracy: 0.906250
[1: 126/379] train loss: 0.319347 accuracy: 0.906250
[1: 127/379] train loss: 0.271681 accuracy: 0.875000
[1: 128/379] train loss: 0.639084 accuracy: 0.781250
[1: 129/379] train loss: 0.437673 accuracy: 0.843750
[1: 130/379] train loss: 0.397360 accuracy: 0.875000
[1: 130/379] [94mtest[39m loss: 0.795898 accuracy: 0.718750
[1: 131/379] train loss: 0.347388 accuracy: 0.843750
[1: 132/379] train loss: 0.553247 accuracy: 0.875000
[1: 133/379] train loss: 0.398382 accuracy: 0.843750
[1: 134/379] train loss: 0.289538 accuracy: 0.937500
[1: 135/379] train loss: 0.350897 accuracy: 0.906250
[1: 136/379] train loss: 0.401360 accuracy: 0.781250
[1: 137/379] train loss: 0.385031 accuracy: 0.906250
[1: 138/379] train loss: 0.271185 accuracy: 0.906250
[1: 139/379] train loss: 0.220799 accuracy: 0.906250
[1: 140/379] train loss: 0.196578 accuracy: 0.968750
[1: 140/379] [94mtest[39m loss: 0.163576 accuracy: 0.968750
[1: 141/379] train loss: 0.650802 accuracy: 0.781250
[1: 142/379] train loss: 0.180886 accuracy: 0.968750
[1: 143/379] train loss: 0.363502 accuracy: 0.906250
[1: 144/379] train loss: 0.761972 accuracy: 0.812500
[1: 145/379] train loss: 0.305017 accuracy: 0.875000
[1: 146/379] train loss: 0.228725 accuracy: 0.906250
[1: 147/379] train loss: 0.217191 accuracy: 0.937500
[1: 148/379] train loss: 0.189000 accuracy: 0.968750
[1: 149/379] train loss: 0.143744 accuracy: 0.968750
[1: 150/379] train loss: 0.746254 accuracy: 0.812500
[1: 150/379] [94mtest[39m loss: 0.307149 accuracy: 0.843750
[1: 151/379] train loss: 0.299359 accuracy: 0.875000
[1: 152/379] train loss: 0.594595 accuracy: 0.812500
[1: 153/379] train loss: 0.509641 accuracy: 0.906250
[1: 154/379] train loss: 0.574964 accuracy: 0.781250
[1: 155/379] train loss: 0.176878 accuracy: 0.968750
[1: 156/379] train loss: 0.804572 accuracy: 0.812500
[1: 157/379] train loss: 0.512364 accuracy: 0.875000
[1: 158/379] train loss: 0.157002 accuracy: 0.968750
[1: 159/379] train loss: 0.356237 accuracy: 0.937500
[1: 160/379] train loss: 0.131062 accuracy: 0.937500
[1: 160/379] [94mtest[39m loss: 0.151716 accuracy: 0.968750
[1: 161/379] train loss: 0.198650 accuracy: 0.968750
[1: 162/379] train loss: 0.154629 accuracy: 0.906250
[1: 163/379] train loss: 0.313213 accuracy: 0.968750
[1: 164/379] train loss: 0.406323 accuracy: 0.875000
[1: 165/379] train loss: 0.479690 accuracy: 0.906250
[1: 166/379] train loss: 0.258816 accuracy: 0.937500
[1: 167/379] train loss: 0.308037 accuracy: 0.875000
[1: 168/379] train loss: 0.647414 accuracy: 0.875000
[1: 169/379] train loss: 0.171821 accuracy: 0.937500
[1: 170/379] train loss: 0.352499 accuracy: 0.875000
[1: 170/379] [94mtest[39m loss: 0.208826 accuracy: 0.937500
[1: 171/379] train loss: 0.546551 accuracy: 0.875000
[1: 172/379] train loss: 0.353374 accuracy: 0.875000
[1: 173/379] train loss: 0.194911 accuracy: 0.968750
[1: 174/379] train loss: 0.408886 accuracy: 0.843750
[1: 175/379] train loss: 0.429143 accuracy: 0.875000
[1: 176/379] train loss: 0.358871 accuracy: 0.906250
[1: 177/379] train loss: 0.488231 accuracy: 0.875000
[1: 178/379] train loss: 0.305560 accuracy: 0.906250
[1: 179/379] train loss: 0.308779 accuracy: 0.906250
[1: 180/379] train loss: 0.547221 accuracy: 0.843750
[1: 180/379] [94mtest[39m loss: 0.349593 accuracy: 0.906250
[1: 181/379] train loss: 0.244433 accuracy: 0.937500
[1: 182/379] train loss: 0.177392 accuracy: 0.937500
[1: 183/379] train loss: 0.501298 accuracy: 0.781250
[1: 184/379] train loss: 0.404468 accuracy: 0.875000
[1: 185/379] train loss: 0.305468 accuracy: 0.906250
[1: 186/379] train loss: 0.166687 accuracy: 0.937500
[1: 187/379] train loss: 0.138015 accuracy: 0.937500
[1: 188/379] train loss: 0.344056 accuracy: 0.875000
[1: 189/379] train loss: 0.316136 accuracy: 0.937500
[1: 190/379] train loss: 0.745711 accuracy: 0.750000
[1: 190/379] [94mtest[39m loss: 0.321185 accuracy: 0.875000
[1: 191/379] train loss: 0.470881 accuracy: 0.843750
[1: 192/379] train loss: 0.596240 accuracy: 0.812500
[1: 193/379] train loss: 0.200275 accuracy: 0.937500
[1: 194/379] train loss: 0.240109 accuracy: 0.968750
[1: 195/379] train loss: 0.134465 accuracy: 0.937500
[1: 196/379] train loss: 0.224206 accuracy: 0.906250
[1: 197/379] train loss: 0.206253 accuracy: 0.937500
[1: 198/379] train loss: 0.472899 accuracy: 0.843750
[1: 199/379] train loss: 0.290346 accuracy: 0.875000
[1: 200/379] train loss: 0.125616 accuracy: 0.968750
[1: 200/379] [94mtest[39m loss: 0.088419 accuracy: 1.000000
[1: 201/379] train loss: 0.414382 accuracy: 0.906250
[1: 202/379] train loss: 0.457775 accuracy: 0.875000
[1: 203/379] train loss: 0.402905 accuracy: 0.875000
[1: 204/379] train loss: 0.410218 accuracy: 0.812500
[1: 205/379] train loss: 0.201597 accuracy: 0.937500
[1: 206/379] train loss: 0.169936 accuracy: 0.937500
[1: 207/379] train loss: 0.408034 accuracy: 0.875000
[1: 208/379] train loss: 0.233664 accuracy: 0.937500
[1: 209/379] train loss: 0.625724 accuracy: 0.812500
[1: 210/379] train loss: 0.252940 accuracy: 0.906250
[1: 210/379] [94mtest[39m loss: 0.551953 accuracy: 0.718750
[1: 211/379] train loss: 0.177793 accuracy: 0.937500
[1: 212/379] train loss: 0.282916 accuracy: 0.843750
[1: 213/379] train loss: 0.125129 accuracy: 0.968750
[1: 214/379] train loss: 0.147679 accuracy: 0.937500
[1: 215/379] train loss: 0.335576 accuracy: 0.906250
[1: 216/379] train loss: 0.308988 accuracy: 0.906250
[1: 217/379] train loss: 0.372343 accuracy: 0.906250
[1: 218/379] train loss: 0.280836 accuracy: 0.937500
[1: 219/379] train loss: 0.237638 accuracy: 0.906250
[1: 220/379] train loss: 0.231355 accuracy: 0.906250
[1: 220/379] [94mtest[39m loss: 0.475381 accuracy: 0.875000
[1: 221/379] train loss: 0.576155 accuracy: 0.750000
[1: 222/379] train loss: 0.477519 accuracy: 0.843750
[1: 223/379] train loss: 0.296418 accuracy: 0.937500
[1: 224/379] train loss: 0.443194 accuracy: 0.781250
[1: 225/379] train loss: 0.194902 accuracy: 0.937500
[1: 226/379] train loss: 0.345389 accuracy: 0.843750
[1: 227/379] train loss: 0.643972 accuracy: 0.812500
[1: 228/379] train loss: 0.201851 accuracy: 0.968750
[1: 229/379] train loss: 0.247436 accuracy: 0.906250
[1: 230/379] train loss: 0.169872 accuracy: 0.968750
[1: 230/379] [94mtest[39m loss: 0.330802 accuracy: 0.875000
[1: 231/379] train loss: 0.395576 accuracy: 0.906250
[1: 232/379] train loss: 0.569796 accuracy: 0.875000
[1: 233/379] train loss: 0.235742 accuracy: 0.937500
[1: 234/379] train loss: 0.118196 accuracy: 0.968750
[1: 235/379] train loss: 0.515375 accuracy: 0.843750
[1: 236/379] train loss: 0.537810 accuracy: 0.875000
[1: 237/379] train loss: 0.441733 accuracy: 0.875000
[1: 238/379] train loss: 0.376847 accuracy: 0.875000
[1: 239/379] train loss: 0.289601 accuracy: 0.906250
[1: 240/379] train loss: 0.156742 accuracy: 0.937500
[1: 240/379] [94mtest[39m loss: 0.497724 accuracy: 0.937500
[1: 241/379] train loss: 0.501615 accuracy: 0.875000
[1: 242/379] train loss: 0.292336 accuracy: 0.906250
[1: 243/379] train loss: 0.681921 accuracy: 0.812500
[1: 244/379] train loss: 0.498304 accuracy: 0.875000
[1: 245/379] train loss: 0.730573 accuracy: 0.781250
[1: 246/379] train loss: 0.622439 accuracy: 0.781250
[1: 247/379] train loss: 0.431643 accuracy: 0.875000
[1: 248/379] train loss: 0.269175 accuracy: 0.937500
[1: 249/379] train loss: 0.251187 accuracy: 0.937500
[1: 250/379] train loss: 0.142468 accuracy: 0.937500
[1: 250/379] [94mtest[39m loss: 0.268984 accuracy: 0.875000
[1: 251/379] train loss: 0.082750 accuracy: 1.000000
[1: 252/379] train loss: 0.093557 accuracy: 1.000000
[1: 253/379] train loss: 0.439206 accuracy: 0.812500
[1: 254/379] train loss: 0.209377 accuracy: 0.937500
[1: 255/379] train loss: 0.704163 accuracy: 0.781250
[1: 256/379] train loss: 0.206308 accuracy: 0.937500
[1: 257/379] train loss: 0.173221 accuracy: 0.968750
[1: 258/379] train loss: 0.235095 accuracy: 0.906250
[1: 259/379] train loss: 0.320532 accuracy: 0.875000
[1: 260/379] train loss: 1.248507 accuracy: 0.687500
[1: 260/379] [94mtest[39m loss: 0.296723 accuracy: 0.906250
[1: 261/379] train loss: 0.589029 accuracy: 0.750000
[1: 262/379] train loss: 0.491458 accuracy: 0.875000
[1: 263/379] train loss: 0.113084 accuracy: 0.968750
[1: 264/379] train loss: 0.218610 accuracy: 0.968750
[1: 265/379] train loss: 0.151261 accuracy: 0.968750
[1: 266/379] train loss: 0.320698 accuracy: 0.875000
[1: 267/379] train loss: 0.430167 accuracy: 0.812500
[1: 268/379] train loss: 0.545415 accuracy: 0.937500
[1: 269/379] train loss: 0.476062 accuracy: 0.937500
[1: 270/379] train loss: 0.381261 accuracy: 0.906250
[1: 270/379] [94mtest[39m loss: 0.650258 accuracy: 0.718750
[1: 271/379] train loss: 0.380724 accuracy: 0.906250
[1: 272/379] train loss: 0.414140 accuracy: 0.906250
[1: 273/379] train loss: 0.668701 accuracy: 0.812500
[1: 274/379] train loss: 0.513065 accuracy: 0.812500
[1: 275/379] train loss: 0.595280 accuracy: 0.843750
[1: 276/379] train loss: 0.409539 accuracy: 0.843750
[1: 277/379] train loss: 0.294862 accuracy: 0.906250
[1: 278/379] train loss: 0.402787 accuracy: 0.875000
[1: 279/379] train loss: 0.696596 accuracy: 0.781250
[1: 280/379] train loss: 0.325836 accuracy: 0.875000
[1: 280/379] [94mtest[39m loss: 0.412488 accuracy: 0.906250
[1: 281/379] train loss: 0.272289 accuracy: 0.906250
[1: 282/379] train loss: 0.133055 accuracy: 0.968750
[1: 283/379] train loss: 0.219745 accuracy: 0.937500
[1: 284/379] train loss: 0.254881 accuracy: 0.937500
[1: 285/379] train loss: 0.628986 accuracy: 0.875000
[1: 286/379] train loss: 0.374157 accuracy: 0.937500
[1: 287/379] train loss: 0.348240 accuracy: 0.906250
[1: 288/379] train loss: 0.709530 accuracy: 0.781250
[1: 289/379] train loss: 0.563551 accuracy: 0.843750
[1: 290/379] train loss: 0.366749 accuracy: 0.843750
[1: 290/379] [94mtest[39m loss: 0.198619 accuracy: 0.968750
[1: 291/379] train loss: 0.072835 accuracy: 1.000000
[1: 292/379] train loss: 0.339386 accuracy: 0.875000
[1: 293/379] train loss: 0.368219 accuracy: 0.875000
[1: 294/379] train loss: 0.448697 accuracy: 0.875000
[1: 295/379] train loss: 0.098668 accuracy: 1.000000
[1: 296/379] train loss: 0.621429 accuracy: 0.875000
[1: 297/379] train loss: 0.464478 accuracy: 0.843750
[1: 298/379] train loss: 0.372196 accuracy: 0.812500
[1: 299/379] train loss: 0.323198 accuracy: 0.906250
[1: 300/379] train loss: 0.518034 accuracy: 0.843750
[1: 300/379] [94mtest[39m loss: 0.541201 accuracy: 0.875000
[1: 301/379] train loss: 0.326785 accuracy: 0.906250
[1: 302/379] train loss: 0.151414 accuracy: 0.937500
[1: 303/379] train loss: 0.436063 accuracy: 0.812500
[1: 304/379] train loss: 0.219883 accuracy: 0.937500
[1: 305/379] train loss: 0.203449 accuracy: 0.937500
[1: 306/379] train loss: 0.420527 accuracy: 0.843750
[1: 307/379] train loss: 0.278337 accuracy: 0.875000
[1: 308/379] train loss: 0.259585 accuracy: 0.906250
[1: 309/379] train loss: 0.464619 accuracy: 0.906250
[1: 310/379] train loss: 0.382883 accuracy: 0.875000
[1: 310/379] [94mtest[39m loss: 0.183330 accuracy: 0.937500
[1: 311/379] train loss: 0.357703 accuracy: 0.843750
[1: 312/379] train loss: 0.502977 accuracy: 0.843750
[1: 313/379] train loss: 0.402825 accuracy: 0.843750
[1: 314/379] train loss: 0.191980 accuracy: 0.906250
[1: 315/379] train loss: 0.227933 accuracy: 0.968750
[1: 316/379] train loss: 0.480208 accuracy: 0.812500
[1: 317/379] train loss: 0.170537 accuracy: 0.968750
[1: 318/379] train loss: 0.245699 accuracy: 0.968750
[1: 319/379] train loss: 0.195065 accuracy: 0.937500
[1: 320/379] train loss: 0.493479 accuracy: 0.875000
[1: 320/379] [94mtest[39m loss: 0.097235 accuracy: 1.000000
[1: 321/379] train loss: 0.495227 accuracy: 0.843750
[1: 322/379] train loss: 0.460407 accuracy: 0.875000
[1: 323/379] train loss: 0.282570 accuracy: 0.875000
[1: 324/379] train loss: 0.809715 accuracy: 0.687500
[1: 325/379] train loss: 0.167570 accuracy: 0.968750
[1: 326/379] train loss: 0.278467 accuracy: 0.875000
[1: 327/379] train loss: 0.343401 accuracy: 0.843750
[1: 328/379] train loss: 0.374948 accuracy: 0.875000
[1: 329/379] train loss: 0.213983 accuracy: 0.906250
[1: 330/379] train loss: 0.182704 accuracy: 0.968750
[1: 330/379] [94mtest[39m loss: 0.074858 accuracy: 1.000000
[1: 331/379] train loss: 0.585691 accuracy: 0.906250
[1: 332/379] train loss: 0.178302 accuracy: 0.937500
[1: 333/379] train loss: 0.242800 accuracy: 0.937500
[1: 334/379] train loss: 0.117507 accuracy: 0.968750
[1: 335/379] train loss: 0.761762 accuracy: 0.750000
[1: 336/379] train loss: 0.309009 accuracy: 0.906250
[1: 337/379] train loss: 0.130771 accuracy: 0.968750
[1: 338/379] train loss: 0.389333 accuracy: 0.875000
[1: 339/379] train loss: 0.277820 accuracy: 0.937500
[1: 340/379] train loss: 0.632912 accuracy: 0.812500
[1: 340/379] [94mtest[39m loss: 0.129113 accuracy: 0.968750
[1: 341/379] train loss: 0.366769 accuracy: 0.812500
[1: 342/379] train loss: 0.313651 accuracy: 0.906250
[1: 343/379] train loss: 0.429146 accuracy: 0.875000
[1: 344/379] train loss: 0.341800 accuracy: 0.875000
[1: 345/379] train loss: 0.197083 accuracy: 0.937500
[1: 346/379] train loss: 0.079859 accuracy: 1.000000
[1: 347/379] train loss: 0.436546 accuracy: 0.843750
[1: 348/379] train loss: 0.244209 accuracy: 0.906250
[1: 349/379] train loss: 0.275547 accuracy: 0.906250
[1: 350/379] train loss: 0.146621 accuracy: 0.968750
[1: 350/379] [94mtest[39m loss: 0.394671 accuracy: 0.843750
[1: 351/379] train loss: 0.672633 accuracy: 0.843750
[1: 352/379] train loss: 0.249640 accuracy: 0.875000
[1: 353/379] train loss: 0.221437 accuracy: 0.968750
[1: 354/379] train loss: 0.580075 accuracy: 0.781250
[1: 355/379] train loss: 0.682607 accuracy: 0.781250
[1: 356/379] train loss: 0.272357 accuracy: 0.843750
[1: 357/379] train loss: 0.386685 accuracy: 0.875000
[1: 358/379] train loss: 0.360203 accuracy: 0.875000
[1: 359/379] train loss: 0.412587 accuracy: 0.812500
[1: 360/379] train loss: 0.180493 accuracy: 0.937500
[1: 360/379] [94mtest[39m loss: 0.103821 accuracy: 0.968750
[1: 361/379] train loss: 0.189308 accuracy: 0.968750
[1: 362/379] train loss: 0.666452 accuracy: 0.750000
[1: 363/379] train loss: 0.343222 accuracy: 0.875000
[1: 364/379] train loss: 0.291989 accuracy: 0.875000
[1: 365/379] train loss: 0.491907 accuracy: 0.875000
[1: 366/379] train loss: 0.218560 accuracy: 0.937500
[1: 367/379] train loss: 0.295509 accuracy: 0.906250
[1: 368/379] train loss: 0.355543 accuracy: 0.875000
